11786.5,10784100000.0,198171280538,16813412.0,16813412.0,0.54,2.02,-16.45,12790.78996127,11507.70,11635.16,11636.91,11636.04
11862.9,10833200000.0,199455825215,16813412.0,16813412.0,1.17,2.81,-15.98,12722.50335242,11509.09,11691.92,11696.74,11694.33
11837.9,10761700000.0,199035785862,16813437.0,16813437.0,0.85,2.68,-16.21,12670.59773963,11511.32,11637.91,11641.65,11639.78
11837.7,10766500000.0,199032423175,16813437.0,16813437.0,0.75,2.66,-16.23,12706.37763665,11513.35,11668.76,11674.73,11671.74
11858.2,10739400000.0,199377395088,16813462.0,16813462.0,0.82,3.07,-16.14,12755.01843017,11514.46,11690.6,11696.57,11693.59
11866.8,10746000000.0,199521990862,16813462.0,16813462.0,0.87,3.29,-16.13,12742.98666339,11515.33,11709.37,11714.4,11711.89
11867.5,10707200000.0,199533914562,16813475.0,16813475.0,0.79,3.34,-16.16,12762.95855667,11516.57,11626.71,11639.83,11633.27
11834.7,10694300000.0,198982432582,16813475.0,16813475.0,0.3,3.15,-16.4,12636.45719200,11518.28,11593.31,11596.06,11594.69
11815.3,10615300000.0,198656251168,16813475.0,16813475.0,-0.17,3.18,-16.59,12528.31386886,11521.16,11607.04,11610.35,11608.7
11829.2,10572600000.0,198891283340,16813587.0,16813587.0,-0.13,3.41,-16.52,12352.80353943,11528.18,11657.32,11661.16,11659.24
11871.6,10515600000.0,199604179429,16813587.0,16813587.0,0.18,4.02,-16.26,12298.33818239,11530.41,11670.82,11673.68,11672.25
11887.6,10478600000.0,199873196821,16813587.0,16813587.0,0.27,4.37,-16.17,12382.05158666,11536.79,11765.24,11770.12,11767.68
11946.8,10511000000.0,200868561172,16813587.0,16813587.0,0.75,5.09,-15.79,12298.81374063,11540.92,11770.78,11775.85,11773.32
11966.9,10464800000.0,201206813443,16813612.0,16813612.0,1.04,5.39,-15.67,12260.25718248,11543.62,11788.59,11793.21,11790.9
11960.2,10458000000.0,201094162242,16813612.0,16813612.0,1.11,5.3,-15.74,12239.48746711,11545.30,11769.36,11773.34,11771.35
12775.5,12103600000.0,214806298838,16813925.0,16813925.0,4.29,10.61,-10.56,13608.47227963,11708.18,12690.57,12693.4,12691.99
12607.5,12049700000.0,211989275228,16814537.0,16814537.0,-0.81,6.3,-12.51,12920.99881566,11880.64,12367.94,12373.32,12370.63
12752.2,11824900000.0,214425054950,16814750.0,16814750.0,0.64,8.06,-11.57,12431.97831851,11927.62,12566.44,12570.63,12568.54
12773.1,11784900000.0,214776483225,16814750.0,16814750.0,0.57,8.35,-11.42,12475.43996304,11934.78,12693.39,12697.77,12695.58
12783.1,11845100000.0,214944784122,16814762.0,16814762.0,0.51,8.49,-11.35,12456.97222941,11937.99,12664.24,12669.65,12666.95
12796.3,11798300000.0,215166738981,16814762.0,16814762.0,0.42,8.67,-11.26,12229.07157722,11946.33,12585.89,12590.21,12588.05
12782.7,11720100000.0,214938543960,16814800.0,16814800.0,0.35,8.68,-11.35,12041.57307223,11956.16,12605.39,12608.24,12606.81
12790.0,11653700000.0,215061292000,16814800.0,16814800.0,0.55,8.8,-11.3,11966.98085289,11959.92,12637.85,12640.14,12638.99
12764.7,11658200000.0,214635877560,16814800.0,16814800.0,0.24,8.62,-11.48,11944.39923603,11963.35,12551.69,12553.85,12552.77
12728.5,11642200000.0,214027181800,16814800.0,16814800.0,-0.24,8.35,-11.73,11924.43018153,11968.22,12530.25,12533.73,12531.99
12716.0,11613200000.0,213816996800,16814800.0,16814800.0,-0.48,8.25,-11.82,11913.20332851,11973.94,12532.26,12538.24,12535.25
12716.2,11635300000.0,213820677665,16814825.0,16814825.0,-0.58,8.3,-11.83,11877.46622880,11976.81,12546.78,12551.82,12549.3
12706.7,11660400000.0,213660936828,16814825.0,16814825.0,-0.69,8.32,-11.91,11857.43226620,11979.73,12534.13,12538.84,12536.49
12723.5,11472200000.0,213943896657,16814862.0,16814862.0,-0.51,8.54,-11.79,11801.36324989,11983.28,12563.01,12569.73,12566.37
12754.4,11481900000.0,214463475893,16814862.0,16814862.0,-0.2,8.89,-11.58,11744.34647694,11986.00,12607.83,12611.73,12609.78
12763.2,11488600000.0,214612084838,16814912.0,16814912.0,-0.03,9.03,-11.52,11726.57224846,11988.31,12621.34,12625.71,12623.53
12795.7,11491700000.0,215158569478,16814912.0,16814912.0,0.41,9.41,-11.3,11733.97493753,11993.88,12649.77,12653.77,12651.77
12824.5,11470900000.0,215643480169,16814962.0,16814962.0,0.79,9.67,-11.1,11677.92829358,11996.70,12638.9,12644.58,12641.74
12877.9,11536000000.0,216541399140,16814962.0,16814962.0,1.3,10.21,-10.73,11781.21449587,12006.73,12791.04,12798.75,12794.9
12926.8,11630100000.0,217363650782,16814962.0,16814962.0,1.68,10.67,-10.39,11898.45830096,12019.63,12799.18,12808.94,12804.06
12979.4,11696700000.0,218248766753,16815012.0,16815012.0,2.01,11.25,-10.04,11920.49553889,12024.79,12821.13,12828.52,12824.83
13029.1,11742400000.0,219084472849,16815012.0,16815012.0,2.25,11.86,-9.7,12013.40035057,12038.75,12927.71,12929.76,12928.74
13053.0,11772800000.0,219486521325,16815025.0,16815025.0,2.16,12.33,-9.55,11995.07257036,12047.26,12824.46,12827.96,12826.21
13002.7,11722700000.0,218640725568,16815025.0,16815025.0,1.53,12.01,-9.9,11643.19915887,12070.51,12836.43,12841.12,12838.78
12946.9,11652300000.0,217703094518,16815075.0,16815075.0,0.69,11.73,-10.29,11508.00581670,12086.71,12757.85,12759.56,12758.71
12931.7,11616400000.0,217447505378,16815075.0,16815075.0,0.37,11.64,-10.4,11323.71774801,12107.25,12813.56,12820.8,12817.18
12943.9,11642500000.0,217652804619,16815087.0,16815087.0,0.04,12.02,-10.32,11188.98667107,12119.53,12826.12,12829.24,12827.68
12968.3,11602100000.0,218063092742,16815087.0,16815087.0,-0.37,12.43,-10.15,10988.50675257,12139.86,12824.74,12826.92,12825.83
12987.5,11614400000.0,218386435938,16815125.0,16815125.0,-0.27,12.83,-10.01,10868.04670448,12158.20,12913.04,12918.39,12915.72
13053.4,11667800000.0,219494552675,16815125.0,16815125.0,0.48,13.65,-9.55,10699.16111360,12180.85,12926.8,12930.94,12928.87
13103.0,11681300000.0,220329067686,16815162.0,16815162.0,1.03,14.27,-9.19,10617.88439255,12226.28,12975.21,12979.78,12977.49
13067.3,11662400000.0,219728766403,16815162.0,16815162.0,0.88,14.13,-9.44,10578.04445909,12240.18,12910.09,12915.04,12912.57
13077.1,11704000000.0,219894208845,16815212.0,16815212.0,0.96,14.3,-9.36,10556.87505019,12248.27,12954.54,12958.04,12956.29
13082.1,11752300000.0,219978284905,16815212.0,16815212.0,0.91,14.47,-9.32,10490.45544493,12259.41,12870.5,12874.84,12872.67
13038.4,11732100000.0,219243955600,16815250.0,16815250.0,0.37,14.16,-9.61,10468.80532499,12269.15,12837.39,12839.42,12838.4
12997.0,11739000000.0,218547804250,16815250.0,16815250.0,-0.12,13.82,-9.9,10434.79050335,12277.56,12855.65,12861.64,12858.65
13002.3,11768600000.0,218637081103,16815262.0,16815262.0,-0.41,13.82,-9.86,10460.42697990,12292.28,12760.14,12764.52,12762.33
12972.7,11745400000.0,218139349347,16815262.0,16815262.0,-0.73,13.54,-10.06,10465.30583340,12304.25,12736.13,12743.4,12739.77
12911.0,11715500000.0,217101847682,16815262.0,16815262.0,-1.33,12.93,-10.47,10484.37584797,12308.79,12773.58,12780.61,12777.1
